pct,numerator,denominator,abs_diff_pp,reproduces,small_n,unit,numerator_rule,pending_rule,rescinded_rule,date_basis,window
72.94,11.67,16,0.94,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,2026 YTD to 2026-09-14
72.94,11.67,16,0.94,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,2026 YTD to 2026-09-14
70.97,22.0,31,1.03,False,False,offer records,Status = Accepted,Pending excluded,proxy: offer on a Cancelled opening -> not accepted,none (all time),all time
70.97,22.0,31,1.03,False,False,offer records,Status = Accepted,Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,trailing 12m to 2026-08-27
70.97,22.0,31,1.03,False,False,offer records,Status = Accepted,Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 12m to 2026-08-27
70.97,22.0,31,1.03,False,False,offer records,Status = Accepted,Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Offers.Decision On,trailing 12m to 2026-08-27
70.97,22.0,31,1.03,False,False,offer records,Status = Accepted,Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,trailing 12m to 2026-09-14
70.97,22.0,31,1.03,False,False,offer records,Status = Accepted,Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 12m to 2026-09-14
70.97,22.0,31,1.03,False,False,offer records,Status = Accepted,Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Offers.Decision On,trailing 12m to 2026-09-14
70.97,22.0,31,1.03,False,False,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending counted as not accepted,none (no Rescinded status exists),Offers.Decision On,trailing 12m to 2026-08-27
70.97,22.0,31,1.03,False,False,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending counted as not accepted,none (no Rescinded status exists),Offers.Decision On,trailing 12m to 2026-09-14
70.97,22.0,31,1.03,False,False,persons (name+phone): accepted if any offer accepted,Status = Accepted,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,none (all time),all time
70.97,22.0,31,1.03,False,False,persons (name+phone): accepted if any offer accepted,Status = Accepted,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 12m to 2026-08-27
70.97,22.0,31,1.03,False,False,persons (name+phone): accepted if any offer accepted,Status = Accepted,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 12m to 2026-08-27
70.97,22.0,31,1.03,False,False,candidates: accepted if any offer accepted,Status = Accepted,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-08-27
70.97,22.0,31,1.03,False,False,persons (name+phone): accepted if any offer accepted,Status = Accepted,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 12m to 2026-09-14
70.97,22.0,31,1.03,False,False,persons (name+phone): accepted if any offer accepted,Status = Accepted,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 12m to 2026-09-14
70.97,22.0,31,1.03,False,False,candidates: accepted if any offer accepted,Status = Accepted,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-09-14
70.97,22.0,31,1.03,False,False,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),none (all time),all time
70.97,22.0,31,1.03,False,False,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Offers.Offered On,trailing 12m to 2026-08-27
70.97,22.0,31,1.03,False,False,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Applications.Offered On,trailing 12m to 2026-08-27
70.97,22.0,31,1.03,False,False,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Offers.Decision On,trailing 12m to 2026-08-27
70.97,22.0,31,1.03,False,False,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Offers.Offered On,trailing 12m to 2026-09-14
70.97,22.0,31,1.03,False,False,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Applications.Offered On,trailing 12m to 2026-09-14
70.97,22.0,31,1.03,False,False,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Offers.Decision On,trailing 12m to 2026-09-14
70.97,22.0,31,1.03,False,False,candidates: accepted if any offer accepted,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,none (all time),all time
70.97,22.0,31,1.03,False,False,candidates: accepted if any offer accepted,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 12m to 2026-08-27
70.97,22.0,31,1.03,False,False,candidates: accepted if any offer accepted,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 12m to 2026-08-27
70.97,22.0,31,1.03,False,False,candidates: accepted if any offer accepted,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-08-27
70.97,22.0,31,1.03,False,False,candidates: accepted if any offer accepted,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 12m to 2026-09-14
70.97,22.0,31,1.03,False,False,candidates: accepted if any offer accepted,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 12m to 2026-09-14
70.97,22.0,31,1.03,False,False,candidates: accepted if any offer accepted,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-09-14
70.97,22.0,31,1.03,False,False,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,none (no Rescinded status exists),Offers.Decision On,trailing 12m to 2026-08-27
70.97,22.0,31,1.03,False,False,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,none (no Rescinded status exists),Offers.Decision On,trailing 12m to 2026-09-14
70.97,22.0,31,1.03,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-08-27
70.97,22.0,31,1.03,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-09-14
70.97,22.0,31,1.03,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-08-27
70.97,22.0,31,1.03,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-09-14
73.06,12.42,17,1.06,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,none (no Rescinded status exists),Offers.Decision On,trailing 12m to 2026-08-27
73.06,12.42,17,1.06,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,none (no Rescinded status exists),Offers.Decision On,trailing 12m to 2026-09-14
73.06,12.42,17,1.06,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),none (all time),all time
73.06,12.42,17,1.06,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Offers.Offered On,trailing 12m to 2026-08-27
73.06,12.42,17,1.06,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Applications.Offered On,trailing 12m to 2026-08-27
73.06,12.42,17,1.06,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Offers.Decision On,trailing 12m to 2026-08-27
73.06,12.42,17,1.06,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Offers.Offered On,trailing 12m to 2026-09-14
73.06,12.42,17,1.06,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Applications.Offered On,trailing 12m to 2026-09-14
73.06,12.42,17,1.06,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Offers.Decision On,trailing 12m to 2026-09-14
73.08,19.0,26,1.08,False,True,offer records,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,2026 YTD to 2026-09-14
73.08,19.0,26,1.08,False,True,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending counted as not accepted,proxy: offer on a Cancelled opening -> excluded,Offers.Decision On,trailing 12m to 2026-08-27
73.08,19.0,26,1.08,False,True,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending counted as not accepted,proxy: offer on a Cancelled opening -> excluded,Offers.Decision On,trailing 12m to 2026-09-14
73.08,19.0,26,1.08,False,True,offer records,Status = Accepted,Pending counted as not accepted,proxy: offer on a Cancelled opening -> excluded,Offers.Decision On,2026 YTD to 2026-09-14
73.08,19.0,26,1.08,False,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: offer on a Cancelled opening -> excluded,none (all time),all time
73.08,19.0,26,1.08,False,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: offer on a Cancelled opening -> excluded,Offers.Offered On,trailing 12m to 2026-08-27
73.08,19.0,26,1.08,False,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: offer on a Cancelled opening -> excluded,Applications.Offered On,trailing 12m to 2026-08-27
