pct,numerator,denominator,abs_diff_pp,reproduces,small_n,event,window,date_basis,unit,attribution,channel
37.5,6,16,10.6,False,True,offer extended: any Offer record,trailing 3m to 2026-08-27,Offers.Offered On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
37.5,6,16,10.6,False,True,offer extended: any Offer record,trailing 3m to 2026-08-27,Offers.Offered On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
37.5,3,8,10.6,False,True,offer extended: any Offer record,calendar 2025,Offers.Offered On,application rows,Applications.Referred By overrides Source,raw Source = Job Board
37.5,3,8,10.6,False,True,offer extended: any Offer record,calendar 2025,Offers.Offered On,distinct candidate+opening,Applications.Referred By overrides Source,raw Source = Job Board
37.5,3,8,10.6,False,True,offer extended: any Offer record,calendar 2025,Offers.Offered On,distinct candidate record,Applications.Referred By overrides Source,raw Source = Job Board
15.79,3,19,11.11,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Applications.Closed On,application rows,Candidates.Source as recorded,raw Source = Job Board
15.79,3,19,11.11,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Applications.Closed On,application rows,Applications.Referred By overrides Source,raw Source = Job Board
15.79,3,19,11.11,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Offers.Decision On,distinct candidate+opening,Candidates.Source as recorded,raw Source = Job Board
15.79,3,19,11.11,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Offers.Decision On,distinct candidate+opening,Applications.Referred By overrides Source,raw Source = Job Board
15.79,3,19,11.11,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Decision On,distinct candidate+opening,Candidates.Source as recorded,raw Source = Job Board
15.79,3,19,11.11,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Decision On,distinct candidate+opening,Applications.Referred By overrides Source,raw Source = Job Board
15.79,3,19,11.11,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Offered On,application rows,Candidates.Source as recorded,raw Source = Job Board
15.79,3,19,11.11,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Offered On,application rows,Applications.Referred By overrides Source,raw Source = Job Board
38.46,10,26,11.56,False,True,hired: Applications.Stage = Hired,all time,none (all time),application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
38.46,10,26,11.56,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-08-27,Applications.Closed On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
38.46,10,26,11.56,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-08-27,Applications.Applied On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
38.46,10,26,11.56,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-08-27,Offers.Decision On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
38.46,10,26,11.56,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-09-14,Applications.Closed On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
38.46,10,26,11.56,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-09-14,Offers.Decision On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
38.46,10,26,11.56,False,True,offer accepted: Offers.Status = Accepted,all time,none (all time),application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
38.46,10,26,11.56,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-08-27,Offers.Decision On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
38.46,10,26,11.56,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-08-27,Offers.Offered On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
38.46,10,26,11.56,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-09-14,Offers.Decision On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
38.46,10,26,11.56,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-09-14,Offers.Offered On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
15.0,3,20,11.9,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Offers.Decision On,application rows,Candidates.Source as recorded,raw Source = Job Board
15.0,3,20,11.9,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Offers.Decision On,application rows,Applications.Referred By overrides Source,raw Source = Job Board
15.0,3,20,11.9,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Decision On,application rows,Candidates.Source as recorded,raw Source = Job Board
15.0,3,20,11.9,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Decision On,application rows,Applications.Referred By overrides Source,raw Source = Job Board
38.89,7,18,11.99,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn
38.89,7,18,11.99,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
38.89,7,18,11.99,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
38.89,7,18,11.99,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
38.89,7,18,11.99,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn
38.89,7,18,11.99,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
38.89,7,18,11.99,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
38.89,7,18,11.99,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
38.89,7,18,11.99,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn
38.89,7,18,11.99,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
38.89,7,18,11.99,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
38.89,7,18,11.99,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
38.89,7,18,11.99,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn
38.89,7,18,11.99,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
38.89,7,18,11.99,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
38.89,7,18,11.99,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
39.13,9,23,12.23,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-08-27,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
39.13,9,23,12.23,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-09-14,Applications.Applied On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn
39.13,9,23,12.23,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-09-14,Applications.Applied On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
39.13,9,23,12.23,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
39.13,9,23,12.23,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-08-27,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
39.13,9,23,12.23,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
39.13,9,23,12.23,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,all time,none (all time),distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
39.13,9,23,12.23,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,trailing 12m to 2026-08-27,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
39.13,9,23,12.23,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,trailing 12m to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
39.13,9,23,12.23,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,all time,none (all time),distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
39.13,9,23,12.23,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 12m to 2026-08-27,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
39.13,9,23,12.23,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 12m to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
14.29,2,14,12.61,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-08-27,Applications.Applied On,application rows,Candidates.Source as recorded,raw Source = Job Board
14.29,2,14,12.61,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-08-27,Applications.Applied On,application rows,Applications.Referred By overrides Source,raw Source = Job Board
14.29,2,14,12.61,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-08-27,Applications.Applied On,distinct candidate+opening,Candidates.Source as recorded,raw Source = Job Board
14.29,2,14,12.61,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-08-27,Applications.Applied On,distinct candidate+opening,Applications.Referred By overrides Source,raw Source = Job Board
14.29,2,14,12.61,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-08-27,Applications.Applied On,distinct candidate record,Candidates.Source as recorded,raw Source = Job Board
14.29,2,14,12.61,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-08-27,Applications.Applied On,distinct candidate record,Applications.Referred By overrides Source,raw Source = Job Board
14.29,2,14,12.61,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-08-27,Applications.Applied On,distinct person (name+phone),Candidates.Source as recorded,raw Source = Job Board
14.29,2,14,12.61,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-08-27,Applications.Applied On,distinct person (name+phone),Applications.Referred By overrides Source,raw Source = Job Board
14.29,2,14,12.61,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-09-14,Applications.Applied On,application rows,Candidates.Source as recorded,raw Source = Job Board
14.29,2,14,12.61,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-09-14,Applications.Applied On,application rows,Applications.Referred By overrides Source,raw Source = Job Board
14.29,2,14,12.61,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-09-14,Applications.Applied On,distinct candidate+opening,Candidates.Source as recorded,raw Source = Job Board
14.29,2,14,12.61,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-09-14,Applications.Applied On,distinct candidate+opening,Applications.Referred By overrides Source,raw Source = Job Board
14.29,2,14,12.61,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-09-14,Applications.Applied On,distinct candidate record,Candidates.Source as recorded,raw Source = Job Board
14.29,2,14,12.61,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-09-14,Applications.Applied On,distinct candidate record,Applications.Referred By overrides Source,raw Source = Job Board
14.29,2,14,12.61,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-09-14,Applications.Applied On,distinct person (name+phone),Candidates.Source as recorded,raw Source = Job Board
14.29,2,14,12.61,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-09-14,Applications.Applied On,distinct person (name+phone),Applications.Referred By overrides Source,raw Source = Job Board
14.29,2,14,12.61,False,True,offer accepted: Offers.Status = Accepted,trailing 6m to 2026-09-14,Offers.Offered On,distinct candidate record,Candidates.Source as recorded,raw Source = Job Board
